label,target,sensor,protocol,population,noise_mult,noise_add,model,method,alpha,cov_wb_mean,cov_wb_std,cov_wb_median,cov_pooled_mean,cov_pooled_std,cov_pooled_median,width_wb_mean,width_wb_std,width_wb_median,width_wb_log10mean_mean,width_wb_log10mean_std,width_wb_log10mean_median,winkler_wb_mean,winkler_wb_std,winkler_wb_median,inf_rate_mean,inf_rate_std,inf_rate_median,cov_worst_ge10_mean,cov_worst_ge10_std,cov_worst_ge10_median,beta_mean_mean,beta_mean_std,beta_mean_median,cvplus_bound_mean,cvplus_bound_std,cvplus_bound_median,k_cal_units_mean,k_cal_units_std,k_cal_units_median,k_cal_rows_mean,k_cal_rows_std,k_cal_rows_median,n_splits,n_seeds,n_splits_infinite,mdsa_mean,mdsa_std,mdsa_median,sspb_mean,sspb_std,sspb_median,logmae_mean,logmae_std,logmae_median,logbias_mean,logbias_std,logbias_median,logrmse_mean,logrmse_std,logrmse_median
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,mdn,scp_gsub,0.2,0.7968829445599394,0.0391900719413462,0.8012230409608384,0.8110937420288007,0.0354926583659669,0.8110219084006384,2.449605065536793,0.2213651568826324,2.4120892613081093,0.3875173002931859,0.0374005351295189,0.3823928402763393,0.7963924466523385,0.0865351228570231,0.7976068557889935,0.0,0.0,0.0,0.3692218395851118,0.0943157272133293,0.362781954887218,0.8025874397786892,0.001674801545921,0.8028739121635297,,,,174.25,8.077747210701757,173.0,174.25,8.077747210701757,173.0,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,mdn,scp_pool,0.05,0.940643337847327,0.0183932053054656,0.9367667345761592,0.9478352866344378,0.014148582031363,0.9456197301126548,7.372161152102139,0.935042595205909,7.405262449507051,0.8640879594643935,0.0574791945430699,0.8694536126317487,1.4730265378640095,0.256479142714257,1.4308478592204006,0.0,0.0,0.0,0.6008488413865989,0.1148997596831756,0.6076923076923078,0.9506487134589078,0.0004734218205672,0.9507462686567164,,,,174.25,8.077747210701757,173.0,675.75,10.274521374433183,678.0,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,mdn,scp_pool,0.1,0.8871416793705634,0.0204182413753976,0.8888519346334071,0.8974525229529753,0.0164701679618318,0.8988875720281081,3.760700965315469,0.2703803707143541,3.787148729220823,0.5741756485976527,0.031823339553799,0.578305202078299,1.113578350617903,0.1555894626959997,1.1040511672718267,0.0,0.0,0.0,0.4813895173603411,0.0967907330232031,0.4968421052631578,0.9004831275592187,0.0004163286589178,0.9002932551319648,,,,174.25,8.077747210701757,173.0,675.75,10.274521374433183,678.0,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,mdn,scp_pool,0.2,0.7767305981897915,0.0282394141682905,0.783232045336486,0.792588513818335,0.0212127188928901,0.7988007178185319,2.30503226970914,0.0720140013724609,2.312567453626415,0.3624734811707138,0.0136793039843688,0.3640915803558406,0.7953519559829918,0.0885567972482244,0.801863923170522,0.0,0.0,0.0,0.3373300276932999,0.0643954317993214,0.3452380952380952,0.8005175256265096,0.0003467225638409,0.8005822724730052,,,,174.25,8.077747210701757,173.0,675.75,10.274521374433183,678.0,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,ridge,gauss,0.05,0.955763070542162,0.0101840346695422,0.954862533513952,0.9600323263083064,0.0070810166703263,0.9609853072950204,12.573707515009255,1.3056408118724636,12.02516036649054,1.0973784291649913,0.0429710374421411,1.080083102644131,1.482038072653134,0.1031934036724313,1.466032290634443,0.0,0.0,0.0,0.6802357397242981,0.068039799884414,0.6921052631578948,,,,,,,279.1,6.273587070954076,278.5,2025.2,10.885045269833103,2025.5,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,ridge,gauss,0.1,0.926047708734038,0.01349944190086,0.9267919408209532,0.9355601868297124,0.0105205619267299,0.9380285810940544,8.363923814460247,0.7232923829144712,8.061944217571913,0.9209490090573944,0.0360624314263408,0.90643431349077,1.2143795210722603,0.0628959406123762,1.2129638783835364,0.0,0.0,0.0,0.6085950091098833,0.0604615524065545,0.6220238095238095,,,,,,,279.1,6.273587070954076,278.5,2025.2,10.885045269833103,2025.5,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,ridge,gauss,0.2,0.8707047858880728,0.0163620379010351,0.8725819506120058,0.8837216134251025,0.0140204587486618,0.8847686251920123,5.2290036580448165,0.3491937543341295,5.084306277888125,0.7175371868995324,0.0280972511441197,0.7062283807407218,0.9622954360049392,0.0428027483441918,0.9567152326512096,0.0,0.0,0.0,0.4575131736430363,0.1495970120027989,0.4868421052631578,,,,,,,279.1,6.273587070954076,278.5,2025.2,10.885045269833103,2025.5,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,ridge,point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,35.864165368590555,3.1438162339558566,36.12150952120816,1.0691475002585626,2.084247570372224,0.5836083450354135,0.1812258869667507,0.0077021845850171,0.1805995522854009,4.769523257138007e-05,0.0103886747248705,0.0012223349341174,0.2591856693199575,0.0131688306139991,0.2560885806166123
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,ridge,scp_gsub,0.05,0.9508893810820412,0.0159614621996971,0.9529567035068648,0.955507009584359,0.0117785759578767,0.9580594848688344,11.8595840818517,2.7801394276994227,11.962653584515303,1.0630762826659097,0.1001572052109247,1.0778255002588546,1.4908707567018415,0.1141438661638434,1.4748290736733725,0.0,0.0,0.0,0.6577473333937865,0.0634018266136246,0.6754385964912281,0.9529094025595016,0.0017494668098874,0.9533523731810144,,,,174.25,8.077747210701757,173.0,174.25,8.077747210701757,173.0,20,20,0.0,,,,,,,,,,,,,,,
exploratory,Secchi_depth,hyp,random,primary,0.0,0.0,ridge,scp_gsub,0.1,0.901492412124434,0.0258838889962615,0.9054061393467704,0.9117242636475952,0.0213362488088712,0.9073241576548396,6.508750512821436,0.9112351482437446,6.403533521914682,0.8094735366594132,0.060698860842145,0.8062312078795597,1.2029907025054205,0.0752945121853783,1.2132968256127774,0.0,0.0,0.0,0.5561405528110334,0.1197749106940519,0.575187969924812,0.90211917940151,0.0014335605224898,0.9020696706861292,,,,174.25,8.077747210701757,173.0,174.25,8.077747210701757,173.0,20,20,0.0,,,,,,,,,,,,,,,
